,width,SRR999253,SRR999254,SRR999255
25589;FBtr0335031,2200,0,0,0
2559;FBtr0344488,2200,68,58,63
25590;FBtr0335033,2200,0,0,0
25591;FBtr0082651,2200,39,22,24
25592;FBtr0082652,2200,139,116,104
25593;FBtr0113227,2200,337,293,315
25594;FBtr0113228,2200,337,293,315
25595;FBtr0113226,2200,337,293,315
25596;FBtr0114499,2200,138,105,128
25597;FBtr0114500,2200,138,105,128
25598;FBtr0114501,2200,138,105,128
25599;FBtr0082654,2200,167,112,133
256;FBtr0077929,2200,0,1,0
2560;FBtr0080805,2200,0,0,0
25600;FBtr0082655,2200,160,116,136
25601;FBtr0082656,2200,490,447,468
25602;FBtr0337083,2200,0,0,0
25603;FBtr0082657,2200,0,0,0
25604;FBtr0337085,2200,2,3,4
25605;FBtr0337084,2200,2,3,4
25606;FBti0061529-RA,2200,4,11,8
25607;FBti0061513-RA,2200,1,0,0
25608;FBtr0347512,2200,0,1,1
25609;FBti0019363-RA,2200,1,1,0
2561;FBtr0080806,2200,7,6,8
25610;FBtr0347513,2200,0,0,0
25611;FBtr0082683,2200,0,1,0
25612;FBtr0337087,2200,8,6,9
25613;FBtr0082684,2200,10,8,10
25614;FBtr0082690,2200,133,114,114
25615;FBtr0082691,2200,0,1,1
25616;FBtr0300278,2200,2,0,0
25617;FBtr0334509,2200,3,1,2
25618;FBtr0082693,2200,33,26,30
25619;FBtr0113403,2200,471,433,463
2562;FBtr0343728,2200,7,6,8
25620;FBtr0113404,2200,471,433,463
25621;FBtr0082695,2200,189,166,160
25622;FBtr0306257,2200,158,135,143
25623;FBtr0334511,2200,158,135,143
25624;FBtr0306256,2200,158,135,143
25625;FBtr0334510,2200,158,135,143
25626;FBtr0334512,2200,158,135,143
25627;FBtr0082698,2200,193,167,173
25628;FBtr0082699,2200,72,68,72
25629;FBtr0082700,2200,72,68,72
2563;FBtr0080815,2200,0,0,0
25630;FBtr0334513,2200,72,68,72
25631;FBtr0100161,2200,72,68,72
25632;FBtr0334515,2200,72,68,72
25633;FBtr0334516,2200,72,68,72
25634;FBtr0334517,2200,72,68,72
25635;FBtr0082701,2200,54,51,53
25636;FBtr0082702,2200,50,55,48
25637;FBtr0334514,2200,50,55,48
25638;FBtr0082703,2200,98,70,82
25639;FBtr0082704,2200,96,79,79
2564;FBtr0479868,2200,0,0,0
25640;FBtr0082705,2200,134,147,118
25641;FBtr0300071,2200,5,7,8
25642;FBtr0475018,2200,5,7,8
25643;FBtr0344831,2200,1,1,1
25644;FBtr0082707,2200,0,1,1
25645;FBtr0334518,2200,0,1,1
25646;FBtr0334519,2200,0,1,1
25647;FBtr0082709,2200,197,174,148
25648;FBtr0082711,2200,68,67,65
25649;FBtr0334614,2200,68,67,65
2565;FBti0019183-RA,2200,7,0,2
25650;FBtr0334613,2200,3,4,3
25651;FBtr0082710,2200,3,2,1
25652;FBtr0344006,2200,1,0,0
25653;FBtr0304647,2200,1,0,0
25654;FBtr0082712,2200,1,0,0
25655;FBtr0445441,2200,2,0,3
25656;FBti0019365-RA,2200,7,8,11
25657;FBtr0082732,2200,0,0,0
25658;FBtr0300768,2200,0,0,0
25659;FBtr0082734,2200,0,0,0
2566;FBti0060935-RA,2200,0,0,0
25660;FBtr0082735,2200,250,215,269
25661;FBtr0335222,2200,250,215,269
25662;FBtr0301657,2200,52,36,51
25663;FBtr0082736,2200,52,36,51
25664;FBtr0082737,2200,38,31,31
25665;FBtr0082738,2200,2,2,4
25666;FBtr0290037,2200,0,0,0
25667;FBtr0082740,2200,0,0,0
25668;FBtr0082741,2200,0,0,0
25669;FBtr0082742,2200,0,0,0
2567;FBtr0332021,2200,3,6,4
25670;FBtr0306120,2200,0,0,0
25671;FBtr0082743,2200,16,13,7
25672;FBtr0082744,2200,41,47,48
25673;FBtr0475063,2200,210,183,181
25674;FBtr0082745,2200,2,1,1
25675;FBtr0082746,2200,0,0,0
25676;FBtr0082747,2200,33,34,34
25677;FBtr0082748,2200,61,54,58
25678;FBtr0346113,2200,61,54,58
25679;FBtr0082749,2200,511,489,459
2568;FBtr0332022,2200,3,6,4
25680;FBtr0112505,2200,0,4,1
25681;FBti0019368-RA,2200,1573,1473,1470
25682;FBtr0335457,2200,36,22,27
25683;FBtr0082750,2200,1617,1449,1475
25684;FBtr0082751,2200,359,272,302
25685;FBtr0082755,2200,359,272,302
25686;FBtr0082752,2200,365,274,309
25687;FBtr0082753,2200,374,277,319
25688;FBtr0082754,2200,516,377,447
25689;FBtr0335458,2200,7,9,8
2569;FBtr0332023,2200,3,6,4
25690;FBtr0082756,2200,7,9,8
25691;FBtr0336956,2200,0,1,0
25692;FBtr0082785,2200,55,51,31
25693;FBtr0346242,2200,55,51,31
25694;FBtr0082786,2200,110,92,90
25695;FBtr0303259,2200,47,41,50
25696;FBtr0309090,2200,47,41,50
25697;FBtr0346988,2200,5,1,8
25698;FBtr0346245,2200,1,0,0
25699;FBtr0452186,2200,0,0,0
257;FBtr0334817,2200,0,1,0
2570;FBtr0332024,2200,3,6,4
25700;FBtr0332550,2200,0,0,0
25701;FBtr0082788,2200,0,0,0
25702;FBtr0082794,2200,0,0,0
25703;FBtr0082795,2200,0,1,0
25704;FBtr0309093,2200,0,1,0
25705;FBtr0082797,2200,389,428,366
25706;FBtr0082799,2200,389,428,366
25707;FBtr0346347,2200,389,428,366
25708;FBtr0346346,2200,235,293,254
25709;FBtr0082801,2200,176,186,200
2571;FBtr0332025,2200,3,6,4
25710;FBtr0082802,2200,176,186,200
25711;FBtr0082803,2200,176,186,200
25712;FBtr0300586,2200,176,186,200
25713;FBtr0300588,2200,176,186,200
25714;FBtr0308195,2200,176,186,200
25715;FBtr0308196,2200,176,186,200
25716;FBtr0308197,2200,176,186,200
25717;FBtr0082804,2200,138,151,174
25718;FBtr0082806,2200,138,151,174
25719;FBtr0082812,2200,113,114,120
2572;FBtr0479785,2200,56,39,54
25720;FBtr0082808,2200,124,128,130
25721;FBtr0082809,2200,124,128,130
25722;FBtr0082810,2200,124,128,130
25723;FBtr0082811,2200,124,128,130
25724;FBtr0082813,2200,124,128,130
25725;FBtr0082814,2200,124,128,130
25726;FBtr0082815,2200,124,128,130
25727;FBtr0301488,2200,124,128,130
25728;FBtr0082817,2200,76,57,58
25729;FBtr0344783,2200,76,57,58
2573;FBtr0479786,2200,56,39,54
25730;FBtr0114604,2200,76,57,58
25731;FBtr0082819,2200,499,458,498
25732;FBtr0082820,2200,74,75,86
25733;FBtr0082821,2200,66,49,50
25734;FBti0019370-RA,2200,90,91,59
25735;FBtr0112623,2200,11,12,15
25736;FBtr0290011,2200,11,12,15
25737;FBtr0329899,2200,11,12,15
25738;FBtr0112622,2200,11,12,15
25739;FBtr0112624,2200,11,12,15
2574;FBtr0479788,2200,56,39,54
25740;FBtr0329898,2200,11,12,15
25741;FBtr0334567,2200,11,12,15
25742;FBtr0334568,2200,11,12,15
25743;FBtr0334569,2200,15,26,19
25744;FBtr0329897,2200,15,26,19
25745;FBtr0082825,2200,226,253,251
25746;FBtr0082826,2200,158,136,127
25747;FBtr0333191,2200,319,244,311
25748;FBtr0082828,2200,315,255,313
25749;FBtr0082827,2200,316,255,313
2575;FBtr0479784,2200,56,39,54
25750;FBtr0333192,2200,338,273,337
25751;FBtr0333193,2200,326,263,324
25752;FBtr0082829,2200,2101,2272,2182
25753;FBtr0299976,2200,2101,2272,2182
25754;FBtr0082830,2200,542,532,526
25755;FBtr0082831,2200,109,96,99
25756;FBtr0082832,2200,109,96,99
25757;FBtr0082833,2200,93,76,85
25758;FBtr0345229,2200,90,71,86
25759;FBtr0082834,2200,0,0,0
2576;FBtr0479787,2200,56,39,54
25760;FBtr0299996,2200,62,69,56
25761;FBtr0299997,2200,62,69,56
25762;FBtr0299998,2200,62,69,56
25763;FBtr0299999,2200,62,69,56
25764;FBtr0310042,2200,299,252,239
25765;FBtr0310043,2200,83,76,72
25766;FBtr0306832,2200,0,2,0
25767;FBtr0475140,2200,55,50,43
25768;FBtr0082863,2200,2,2,3
25769;FBtr0082864,2200,0,0,0
2577;FBti0060936-RA,2200,103,125,122
25770;FBtr0344411,2200,0,0,0
25771;FBtr0082865,2200,113,100,121
25772;FBtr0082866,2200,0,1,0
25773;FBtr0309198,2200,303,251,328
25774;FBtr0309199,2200,303,251,328
25775;FBtr0309200,2200,303,251,328
25776;FBti0019371-RA,2200,30,26,40
25777;FBtr0089766,2200,85,82,90
25778;FBtr0082869,2200,899,819,750
25779;FBtr0082886,2200,14,14,14
2578;FBtr0342916,2200,0,0,0
25780;FBtr0082887,2200,14,14,14
25781;FBtr0305052,2200,14,14,14
25782;FBtr0346723,2200,14,14,14
25783;FBtr0337094,2200,130,95,96
25784;FBtr0082888,2200,110,120,126
25785;FBtr0082889,2200,139,145,115
25786;FBtr0082890,2200,44,34,40
25787;FBtr0082891,2200,105,117,122
25788;FBtr0082892,2200,107,84,97
25789;FBtr0344600,2200,107,84,97
2579;FBtr0080821,2200,0,0,0
25790;FBtr0082894,2200,1,0,0
25791;FBti0019373-RA,2200,20,19,15
25792;FBti0019374-RA,2200,6,6,6
25793;FBti0019376-RA,2200,44,37,41
25794;FBtr0306052,2200,14,8,10
25795;FBtr0082920,2200,0,0,0
25796;FBtr0347174,2200,335,292,306
25797;FBtr0346236,2200,89,105,84
25798;FBtr0082921,2200,1,0,0
25799;FBtr0344157,2200,1,0,0
258;FBtr0077930,2200,0,0,0
2580;FBtr0303797,2200,12,7,9
25800;FBtr0309999,2200,17,11,10
25801;FBtr0082922,2200,34,23,33
25802;FBtr0082923,2200,27,23,26
25803;FBtr0309997,2200,40,42,35
25804;FBtr0309998,2200,39,46,35
25805;FBtr0082924,2200,512,408,380
25806;FBtr0082925,2200,94,77,80
25807;FBtr0309995,2200,94,77,80
25808;FBtr0346348,2200,94,77,80
25809;FBtr0082926,2200,116,88,72
2581;FBtr0332356,2200,12,7,9
25810;FBtr0082927,2200,83,86,84
25811;FBtr0082929,2200,111,98,105
25812;FBtr0082930,2200,111,98,105
25813;FBtr0309996,2200,111,81,101
25814;FBtr0303795,2200,396,331,371
25815;FBtr0082931,2200,437,358,387
25816;FBtr0082932,2200,437,358,387
25817;FBtr0082933,2200,1439,1204,1325
25818;FBti0062069-RA,2200,0,0,1
25819;FBtr0301081,2200,37,36,40
2582;FBtr0303798,2200,185,152,182
25820;FBtr0112629,2200,37,36,40
25821;FBti0062097-RA,2200,0,0,0
25822;FBtr0336795,2200,0,0,0
25823;FBtr0082953,2200,72,75,79
25824;FBtr0112468,2200,238,237,222
25825;FBtr0082954,2200,187,180,153
25826;FBtr0347175,2200,42,41,29
25827;FBtr0347176,2200,5,7,4
25828;FBtr0082955,2200,11,11,8
25829;FBtr0082956,2200,0,0,0
2583;FBtr0331442,2200,222,203,199
25830;FBtr0082957,2200,2,1,0
25831;FBtr0334954,2200,1049,975,991
25832;FBtr0112893,2200,23,22,24
25833;FBtr0334956,2200,5,5,5
25834;FBtr0082959,2200,16,15,22
25835;FBtr0334955,2200,11,17,19
25836;FBtr0334957,2200,10,12,20
25837;FBtr0334028,2200,112,105,100
25838;FBtr0082960,2200,112,105,100
25839;FBtr0082961,2200,20,27,27
2584;FBtr0080824,2200,256,224,229
25840;FBtr0082962,2200,287,234,250
25841;FBtr0082963,2200,289,235,250
25842;FBtr0082964,2200,289,235,250
25843;FBtr0334029,2200,289,235,250
25844;FBtr0344279,2200,0,0,1
25845;FBti0062101-RA,2200,93,96,96
25846;FBtr0082966,2200,88,94,91
25847;FBtr0082967,2200,174,146,158
25848;FBtr0082968,2200,174,146,158
25849;FBtr0082969,2200,35,32,32
2585;FBtr0331443,2200,256,224,229
25850;FBtr0305694,2200,735,644,630
25851;FBtr0305690,2200,735,644,630
25852;FBtr0305692,2200,735,644,630
25853;FBtr0305691,2200,15,27,13
25854;FBtr0305693,2200,15,27,13
25855;FBtr0305695,2200,15,27,13
25856;FBtr0305689,2200,27,29,21
25857;FBtr0082991,2200,322,291,281
25858;FBtr0082992,2200,17,15,21
25859;FBtr0082993,2200,14,11,6
2586;FBtr0080825,2200,10,6,4
25860;FBtr0082994,2200,6,2,1
25861;FBtr0082997,2200,2,5,3
25862;FBtr0114533,2200,2,5,3
25863;FBtr0344378,2200,2,5,3
25864;FBtr0082998,2200,73,48,53
25865;FBtr0082999,2200,73,48,53
25866;FBtr0083000,2200,345,348,343
25867;FBtr0083001,2200,345,348,343
25868;FBtr0289976,2200,79,66,62
25869;FBtr0083003,2200,28,25,23
2587;FBtr0080826,2200,127,129,120
25870;FBtr0347477,2200,0,0,0
25871;FBtr0083004,2200,8,5,3
25872;FBtr0346103,2200,8,5,3
25873;FBti0062141-RA,2200,0,0,0
25874;FBtr0083023,2200,1,0,0
25875;FBtr0083024,2200,0,0,0
25876;FBtr0343916,2200,0,0,1
25877;FBti0019378-RA,2200,39,34,42
25878;FBti0019379-RA,2200,117,110,125
25879;FBtr0083025,2200,399,319,315
2588;FBtr0080827,2200,223,214,173
25880;FBti0062193-RA,2200,432,355,336
25881;FBtr0083026,2200,376,315,302
25882;FBtr0110961,2200,1,1,3
25883;FBtr0306245,2200,20,30,19
25884;FBtr0334926,2200,20,30,19
25885;FBtr0301101,2200,40,31,44
25886;FBtr0301103,2200,40,31,44
25887;FBtr0301102,2200,42,36,44
25888;FBtr0301104,2200,42,36,44
25889;FBtr0302324,2200,42,36,44
2589;FBti0060937-RA,2200,4,3,3
25890;FBtr0302325,2200,192,196,174
25891;FBtr0083048,2200,175,103,90
25892;FBtr0083049,2200,63,62,37
25893;FBtr0083051,2200,95,68,92
25894;FBtr0445493,2200,161,120,138
25895;FBtr0445492,2200,161,120,138
25896;FBtr0445494,2200,164,122,140
25897;FBtr0083052,2200,189,191,198
25898;FBtr0301845,2200,189,191,198
25899;FBtr0083053,2200,57,50,54
259;FBtr0334818,2200,0,0,0
2590;FBtr0080828,2200,4,4,3
25900;FBtr0083054,2200,59,54,57
25901;FBtr0112514,2200,88,76,82
25902;FBtr0083057,2200,709,594,615
25903;FBtr0337053,2200,711,598,615
25904;FBtr0083055,2200,709,601,615
25905;FBtr0083058,2200,709,601,615
25906;FBtr0083059,2200,710,602,615
25907;FBtr0083060,2200,970,825,866
25908;FBtr0083056,2200,1031,901,932
25909;FBtr0305613,2200,13,21,26
2591;FBtr0343812,2200,4,4,3
25910;FBtr0305614,2200,13,21,26
25911;FBtr0345173,2200,13,21,26
25912;FBtr0083062,2200,73,70,66
25913;FBtr0083063,2200,347,307,319
25914;FBtr0290018,2200,106,95,90
25915;FBtr0083066,2200,184,149,148
25916;FBtr0479735,2200,162,145,133
25917;FBtr0089964,2200,150,140,132
25918;FBtr0305655,2200,221,210,200
25919;FBtr0089959,2200,221,210,200
2592;FBtr0337079,2200,40,42,42
25920;FBtr0089957,2200,221,210,200
25921;FBtr0089968,2200,221,210,200
25922;FBtr0089965,2200,221,210,200
25923;FBtr0089967,2200,221,210,200
25924;FBtr0301959,2200,221,210,200
25925;FBtr0301960,2200,221,210,200
25926;FBtr0305654,2200,221,210,200
25927;FBtr0333918,2200,221,210,200
25928;FBtr0089963,2200,516,469,509
25929;FBtr0089961,2200,53,38,41
2593;FBtr0080829,2200,34,32,36
25930;FBtr0089962,2200,53,38,41
25931;FBtr0089960,2200,119,119,145
25932;FBtr0305656,2200,122,121,149
25933;FBtr0333917,2200,122,121,149
25934;FBtr0083078,2200,233,208,228
25935;FBtr0083080,2200,230,206,224
25936;FBtr0333920,2200,183,172,185
25937;FBtr0339530,2200,188,182,183
25938;FBtr0083079,2200,188,182,183
25939;FBtr0345212,2200,605,522,509
2594;FBtr0080830,2200,74,77,75
25940;FBtr0083081,2200,927,957,1022
25941;FBtr0273405,2200,927,957,1022
25942;FBtr0334694,2200,141,114,127
25943;FBtr0083082,2200,123,93,114
25944;FBtr0330039,2200,123,93,114
25945;FBtr0334695,2200,123,93,114
25946;FBtr0083083,2200,77,59,59
25947;FBtr0334588,2200,77,59,59
25948;FBtr0083084,2200,93,95,80
25949;FBtr0083085,2200,151,140,142
2595;FBtr0080831,2200,198,151,155
25950;FBtr0083086,2200,191,169,145
25951;FBtr0334589,2200,191,169,145
25952;FBtr0083087,2200,400,328,320
25953;FBtr0303074,2200,189,159,206
25954;FBtr0303075,2200,189,159,206
25955;FBtr0083089,2200,69,55,60
25956;FBtr0083090,2200,115,108,111
25957;FBtr0083091,2200,115,108,111
25958;FBtr0083093,2200,110,117,124
25959;FBtr0347564,2200,110,117,124
2596;FBtr0080832,2200,198,151,155
25960;FBtr0083094,2200,70,79,66
25961;FBtr0304827,2200,434,386,389
25962;FBtr0333832,2200,434,386,389
25963;FBtr0333833,2200,434,386,389
25964;FBtr0433494,2200,434,386,389
25965;FBtr0433496,2200,434,386,389
25966;FBtr0433497,2200,434,386,389
25967;FBtr0304826,2200,434,386,389
25968;FBtr0433493,2200,434,386,389
25969;FBtr0433495,2200,434,386,389
2597;FBtr0080833,2200,230,202,230
25970;FBtr0347273,2200,842,844,899
25971;FBtr0083099,2200,13,18,17
25972;FBtr0083101,2200,121,128,150
25973;FBtr0083100,2200,121,128,150
25974;FBtr0344377,2200,77,69,81
25975;FBtr0083143,2200,6,8,6
25976;FBtr0083145,2200,0,1,0
25977;FBtr0347603,2200,361,304,313
25978;FBtr0083147,2200,898,762,754
25979;FBtr0083148,2200,33,23,21
2598;FBtr0080834,2200,123,127,100
25980;FBti0019384-RA,2200,1,1,0
25981;FBtr0306929,2200,0,0,2
25982;FBtr0306930,2200,0,0,3
25983;FBtr0083162,2200,10,5,5
25984;FBtr0334025,2200,10,5,5
25985;FBtr0332551,2200,15,12,12
25986;FBtr0083163,2200,0,0,0
25987;FBtr0334026,2200,0,0,0
25988;FBtr0083164,2200,12,6,5
25989;FBtr0334027,2200,12,6,5
2599;FBtr0080835,2200,77,67,86
25990;FBtr0346329,2200,71,51,42
25991;FBtr0346330,2200,26,15,14
25992;FBtr0083165,2200,7,6,4
25993;FBtr0112469,2200,0,0,0
25994;FBtr0083167,2200,0,0,0
25995;FBtr0344379,2200,0,0,0
25996;FBtr0083169,2200,0,0,0
25997;FBtr0083170,2200,1,0,0
25998;FBtr0083171,2200,0,0,0
25999;FBtr0083172,2200,29,31,29
26;FBtr0089437,2200,161,135,171
260;FBtr0077931,2200,0,0,0
2600;FBtr0337080,2200,77,67,86
26000;FBtr0083173,2200,142,147,148
26001;FBtr0083174,2200,46,36,43
26002;FBtr0334591,2200,46,36,43
26003;FBtr0301726,2200,110,85,87
26004;FBtr0309859,2200,110,85,87
26005;FBtr0309861,2200,110,85,87
26006;FBtr0309862,2200,110,85,87
26007;FBtr0301727,2200,110,85,87
26008;FBtr0301728,2200,110,85,87
26009;FBtr0301730,2200,110,85,87
2601;FBtr0080836,2200,119,117,99
26010;FBtr0301731,2200,110,85,87
26011;FBtr0301732,2200,110,85,87
26012;FBtr0309860,2200,110,85,87
26013;FBtr0309863,2200,110,85,87
26014;FBtr0334592,2200,110,85,87
26015;FBtr0307203,2200,305,299,316
26016;FBtr0083179,2200,38,43,35
26017;FBtr0334593,2200,17,23,14
26018;FBtr0345238,2200,25,30,24
26019;FBtr0083180,2200,146,129,161
2602;FBtr0080859,2200,0,0,1
26020;FBtr0300570,2200,10,4,6
26021;FBtr0334594,2200,10,4,6
26022;FBtr0083183,2200,845,771,727
26023;FBtr0083184,2200,213,155,134
26024;FBtr0083185,2200,54,56,60
26025;FBtr0083186,2200,54,56,60
26026;FBtr0304144,2200,1,2,5
26027;FBtr0345275,2200,1,2,5
26028;FBtr0083200,2200,8,8,6
26029;FBtr0083201,2200,9,6,10
2603;FBtr0340233,2200,0,0,1
26030;FBtr0332436,2200,3,2,3
26031;FBtr0112471,2200,4,3,4
26032;FBtr0345214,2200,80,55,71
26033;FBtr0083203,2200,80,55,67
26034;FBtr0301655,2200,129,95,96
26035;FBtr0344384,2200,129,95,96
26036;FBtr0474164,2200,129,95,96
26037;FBtr0310672,2200,132,99,103
26038;FBtr0083204,2200,132,99,103
26039;FBtr0083205,2200,132,99,103
2604;FBtr0080860,2200,31,19,30
26040;FBtr0083206,2200,132,99,103
26041;FBtr0083207,2200,132,99,103
26042;FBtr0083208,2200,132,99,103
26043;FBtr0083209,2200,132,99,103
26044;FBtr0083210,2200,132,99,103
26045;FBtr0474165,2200,132,99,103
26046;FBtr0083212,2200,950,955,915
26047;FBtr0302549,2200,950,955,915
26048;FBtr0083213,2200,124,145,107
26049;FBtr0301715,2200,114,130,125
2605;FBtr0080861,2200,239,189,181
26050;FBtr0344471,2200,7,5,2
26051;FBtr0100595,2200,5,1,5
26052;FBtr0306244,2200,5,1,5
26053;FBtr0335424,2200,5,1,5
26054;FBtr0335425,2200,6,3,7
26055;FBtr0335423,2200,2,3,6
26056;FBtr0083215,2200,34,29,30
26057;FBtr0083216,2200,34,29,30
26058;FBtr0479894,2200,9,13,18
26059;FBtr0303260,2200,0,0,0
2606;FBtr0305984,2200,239,189,181
26060;FBtr0303261,2200,0,0,0
26061;FBtr0083218,2200,0,0,0
26062;FBtr0335427,2200,1,1,0
26063;FBtr0083220,2200,1,3,0
26064;FBtr0083221,2200,0,0,0
26065;FBtr0335426,2200,0,0,0
26066;FBtr0083222,2200,0,0,1
26067;FBtr0083223,2200,71,66,63
26068;FBtr0301479,2200,76,63,60
26069;FBtr0301480,2200,76,63,60
2607;FBtr0308080,2200,79,67,46
26070;FBtr0304801,2200,76,63,60
26071;FBtr0304802,2200,76,63,60
26072;FBtr0304803,2200,91,80,84
26073;FBtr0345306,2200,23,20,32
26074;FBtr0083225,2200,56,51,29
26075;FBtr0083226,2200,141,148,169
26076;FBtr0083227,2200,141,148,169
26077;FBtr0083228,2200,141,148,169
26078;FBtr0344717,2200,141,148,169
26079;FBtr0344470,2200,74,64,80
2608;FBtr0080862,2200,604,533,521
26080;FBtr0344008,2200,1,0,0
26081;FBtr0083250,2200,3,0,2
26082;FBtr0083251,2200,661,572,619
26083;FBtr0344009,2200,661,572,619
26084;FBtr0113477,2200,2,0,1
26085;FBtr0083252,2200,17,20,24
26086;FBtr0309301,2200,17,20,24
26087;FBtr0309303,2200,17,20,24
26088;FBtr0309302,2200,17,20,24
26089;FBtr0083253,2200,305,267,284
2609;FBtr0080864,2200,632,548,535
26090;FBtr0113241,2200,305,267,284
26091;FBtr0100110,2200,69,57,57
26092;FBtr0344472,2200,69,57,57
26093;FBtr0083255,2200,512,410,453
26094;FBtr0344473,2200,7,5,7
26095;FBtr0083256,2200,80,81,72
26096;FBtr0345259,2200,80,81,72
26097;FBtr0346352,2200,3,6,4
26098;FBtr0346351,2200,2,5,5
26099;FBtr0346355,2200,1,0,0
261;FBtr0077932,2200,0,0,0
2610;FBtr0080863,2200,632,548,535
26100;FBtr0346353,2200,1,0,0
26101;FBtr0346354,2200,0,1,0
26102;FBtr0346359,2200,3,3,2
26103;FBtr0346358,2200,3,3,2
26104;FBtr0083257,2200,7,3,5
26105;FBtr0083258,2200,28,23,20
26106;FBtr0083259,2200,120,104,125
26107;FBtr0083260,2200,33,31,40
26108;FBtr0083261,2200,24,27,32
26109;FBtr0330041,2200,24,27,32
2611;FBtr0342945,2200,632,548,535
26110;FBtr0100331,2200,106,104,117
26111;FBtr0083262,2200,106,104,117
26112;FBtr0083265,2200,106,104,117
26113;FBtr0100333,2200,106,104,117
26114;FBtr0301304,2200,106,104,117
26115;FBtr0305071,2200,106,104,117
26116;FBtr0305072,2200,106,104,117
26117;FBtr0334606,2200,106,104,117
26118;FBtr0479901,2200,30,39,39
26119;FBtr0479902,2200,30,39,39
2612;FBtr0080865,2200,0,0,0
26120;FBtr0083264,2200,30,39,39
26121;FBtr0083263,2200,30,39,39
26122;FBtr0479900,2200,30,39,39
26123;FBtr0100332,2200,21,15,11
26124;FBtr0083266,2200,208,213,208
26125;FBtr0083267,2200,4,2,3
26126;FBtr0083268,2200,4,2,3
26127;FBtr0334698,2200,4,2,6
26128;FBtr0083269,2200,4,4,7
26129;FBtr0273219,2200,7,3,5
2613;FBtr0080866,2200,130,113,124
26130;FBtr0083271,2200,5,8,7
26131;FBti0062244-RA,2200,5,9,5
26132;FBtr0301514,2200,463,371,402
26133;FBtr0083283,2200,95,92,73
26134;FBtr0346324,2200,0,0,0
26135;FBtr0346325,2200,0,0,0
26136;FBtr0479721,2200,0,0,0
26137;FBtr0310428,2200,0,0,0
26138;FBtr0301433,2200,0,0,0
26139;FBtr0301434,2200,0,0,0
2614;FBtr0333488,2200,130,113,124
26140;FBtr0310429,2200,0,0,0
26141;FBtr0083285,2200,1,0,0
26142;FBtr0337013,2200,1,0,0
26143;FBtr0337014,2200,1,0,0
26144;FBtr0083286,2200,15,22,29
26145;FBtr0083287,2200,128,130,158
26146;FBtr0083288,2200,128,130,158
26147;FBtr0337015,2200,232,178,166
26148;FBtr0083289,2200,232,172,159
26149;FBtr0110773,2200,158,149,164
2615;FBtr0333487,2200,130,113,124
26150;FBtr0083291,2200,11,15,13
26151;FBtr0083292,2200,48,59,41
26152;FBtr0334535,2200,48,59,41
26153;FBtr0110962,2200,82,43,48
26154;FBtr0110963,2200,56,28,36
26155;FBtr0083294,2200,5,5,8
26156;FBtr0110910,2200,22,18,19
26157;FBtr0083295,2200,28,19,19
26158;FBtr0336775,2200,39,36,43
26159;FBtr0336776,2200,39,36,43
2616;FBtr0080867,2200,31,44,31
26160;FBtr0299894,2200,39,36,43
26161;FBtr0303650,2200,39,36,43
26162;FBtr0305005,2200,39,36,43
26163;FBtr0305006,2200,39,36,43
26164;FBtr0336777,2200,39,36,43
26165;FBtr0336778,2200,39,36,43
26166;FBtr0336779,2200,39,36,43
26167;FBtr0336780,2200,39,36,43
26168;FBtr0336781,2200,39,36,43
26169;FBtr0336782,2200,39,36,43
2617;FBtr0333486,2200,7,14,12
26170;FBtr0083301,2200,179,204,207
26171;FBtr0083327,2200,16,11,8
26172;FBtr0331685,2200,0,1,0
26173;FBtr0083328,2200,6,7,5
26174;FBtr0331686,2200,6,7,5
26175;FBtr0083329,2200,223,220,185
26176;FBtr0083330,2200,0,0,1
26177;FBtr0304304,2200,1,0,1
26178;FBtr0304305,2200,1,0,1
26179;FBtr0304306,2200,1,0,1
2618;FBti0019185-RA,2200,121,140,148
26180;FBtr0300865,2200,0,0,0
26181;FBtr0083334,2200,138,145,148
26182;FBtr0112803,2200,138,145,148
26183;FBtr0300037,2200,138,145,148
26184;FBtr0333726,2200,138,145,148
26185;FBtr0083332,2200,145,146,155
26186;FBtr0083333,2200,145,146,155
26187;FBtr0300036,2200,145,146,155
26188;FBtr0083335,2200,7241,6974,6990
26189;FBtr0333727,2200,7241,6974,6990
2619;FBtr0080868,2200,0,1,0
26190;FBtr0083336,2200,85,85,76
26191;FBtr0333728,2200,133,130,113
26192;FBtr0083337,2200,29,58,45
26193;FBtr0083338,2200,29,58,45
26194;FBtr0302370,2200,29,58,45
26195;FBtr0302371,2200,29,58,45
26196;FBti0063778-RA,2200,158,138,127
26197;FBtr0343917,2200,0,0,0
26198;FBtr0083340,2200,0,0,0
26199;FBtr0346595,2200,0,0,0
262;FBtr0334819,2200,9,3,6
2620;FBtr0300003,2200,4,13,7
26200;FBtr0346596,2200,0,0,0
26201;FBtr0083363,2200,1,0,0
26202;FBtr0083362,2200,1,0,0
26203;FBtr0345273,2200,1,0,0
26204;FBtr0345274,2200,1,0,0
26205;FBtr0304520,2200,0,0,0
26206;FBtr0304521,2200,0,0,0
26207;FBtr0304522,2200,0,0,0
26208;FBtr0309896,2200,0,0,0
26209;FBtr0415462,2200,0,0,0
2621;FBtr0335497,2200,68,55,52
26210;FBti0063801-RA,2200,0,0,0
26211;FBtr0083366,2200,0,0,0
26212;FBtr0083367,2200,54,53,52
