,width,SRR999253,SRR999254,SRR999255
15793;NM_001259326.1,2200,62,44,32
15794;NM_001273938.1,2200,54,34,28
15795;NM_165772.4,2200,298,260,264
15796;NM_165773.3,2200,298,260,264
15797;NM_176124.3,2200,197,177,178
15798;NM_176125.3,2200,197,177,178
15799;NM_176126.3,2200,155,138,137
158;NM_001258506.2,2200,46,52,55
1580;NM_001258660.1,2200,64,73,82
15800;NM_176127.3,2200,155,139,137
15801;NM_206080.2,2200,160,153,151
15802;NM_078960.5,2200,37,46,38
15803;NM_206079.2,2200,75,95,83
15804;NM_001273940.1,2200,8,11,15
15805;NM_165776.4,2200,17,18,21
15806;NR_124502.1,2200,1,8,8
15807;NR_124503.1,2200,1,8,8
15808;NM_136748.4,2200,90,99,74
15809;NR_124504.1,2200,266,244,235
1581;NM_132301.4,2200,10,7,12
15810;NM_078962.4,2200,21,13,21
15811;NM_165790.3,2200,21,13,21
15812;NM_206086.3,2200,21,13,21
15813;NM_001014520.3,2200,21,13,21
15814;NM_001316414.1,2200,21,13,21
15815;NM_001382049.1,2200,21,13,21
15816;NM_165792.3,2200,30,16,18
15817;NM_176141.3,2200,39,30,29
15818;NM_176142.3,2200,39,30,29
15819;NM_001014518.3,2200,76,72,74
1582;NM_132302.4,2200,68,58,61
15820;NM_001014519.3,2200,69,75,81
15821;NM_001382050.1,2200,69,75,81
15822;NM_001382051.1,2200,69,75,81
15823;NM_165791.3,2200,69,75,81
15824;NM_176143.3,2200,69,75,81
15825;NM_136754.5,2200,907,887,892
15826;NM_165793.2,2200,907,887,892
15827;NM_001299360.1,2200,907,887,892
15828;NM_001103790.3,2200,18,19,19
15829;NM_136756.4,2200,72,69,59
1583;NM_001272446.1,2200,467,390,337
15830;NM_136757.3,2200,44,47,40
15831;NM_001299361.1,2200,44,47,40
15832;NM_001259329.2,2200,3,8,6
15833;NM_001201974.2,2200,3,8,6
15834;NM_001259328.2,2200,3,8,6
15835;NM_001273942.1,2200,3,8,6
15836;NM_001299362.1,2200,3,8,6
15837;NM_001169642.1,2200,1,2,3
15838;NM_165794.4,2200,1,2,3
15839;NM_136758.3,2200,940,905,857
1584;NM_080265.3,2200,467,390,337
15840;NM_136760.4,2200,158,154,154
15841;NM_206087.3,2200,159,156,154
15842;NM_165796.3,2200,221,211,208
15843;NM_001103791.2,2200,139,105,120
15844;NM_001299364.1,2200,55,42,50
15845;NM_165795.4,2200,238,181,207
15846;NR_048086.1,2200,12,20,13
15847;NR_124506.1,2200,89,84,84
15848;NM_176145.3,2200,24,21,24
15849;NM_136765.3,2200,24,17,27
1585;NM_001298109.1,2200,56,40,45
15850;NM_001273943.1,2200,29,18,30
15851;NM_136767.3,2200,63,47,56
15852;NM_001299366.1,2200,118,96,84
15853;NM_136769.3,2200,140,114,101
15854;NM_143757.4,2200,193,147,148
15855;NM_165801.2,2200,193,147,148
15856;NM_136772.3,2200,801,661,718
15857;NM_001299367.1,2200,199,199,230
15858;NM_136774.2,2200,196,199,227
15859;NR_124509.1,2200,28,18,22
1586;NM_001369966.1,2200,67,58,66
15860;NR_124510.1,2200,2,3,1
15861;NM_136779.4,2200,42,51,44
15862;NM_001032232.3,2200,73,65,76
15863;NM_001169643.2,2200,73,65,76
15864;NM_001032230.3,2200,135,102,136
15865;NM_165808.2,2200,172,174,158
15866;NM_136781.2,2200,176,163,154
15867;NM_165807.3,2200,176,163,154
15868;NA,2200,190,178,166
15869;NR_048087.1,2200,190,178,166
1587;NM_143765.4,2200,67,58,66
15870;NA,2200,191,180,165
15871;NM_001273946.1,2200,73,51,58
15872;NM_136783.3,2200,73,51,58
15873;NM_136784.4,2200,86,85,69
15874;NM_001299372.1,2200,8,0,2
15875;NM_136787.2,2200,8,0,2
15876;NM_136788.1,2200,3,3,4
15877;NM_206088.1,2200,3,3,4
15878;NR_124511.1,2200,9,12,22
15879;NM_001259331.1,2200,11,8,8
1588;NM_001272448.2,2200,67,58,66
15880;NR_167819.1,2200,6,4,5
15881;NM_001299376.1,2200,0,0,2
15882;NM_136792.2,2200,0,0,2
15883;NM_136794.2,2200,1,1,2
15884;NM_144131.2,2200,1,1,1
15885;NM_001273953.1,2200,4,2,5
15886;NM_001273954.1,2200,13,14,10
15887;NM_206091.2,2200,13,14,10
15888;NM_057375.4,2200,9,10,6
15889;NM_134279.3,2200,16,7,14
1589;NM_001272449.1,2200,64,60,62
15890;NM_057376.3,2200,16,12,12
15891;NM_206093.3,2200,7,11,10
15892;NM_206094.3,2200,50,49,54
15893;NM_206092.3,2200,50,49,54
15894;NM_136797.2,2200,451,431,369
15895;NM_001299379.1,2200,261,251,222
15896;NM_136801.2,2200,109,84,75
15897;NM_136802.3,2200,0,1,0
15898;NM_001103795.1,2200,0,1,0
15899;NM_136807.2,2200,3,0,1
159;NM_001014705.3,2200,46,52,55
1590;NM_001298110.1,2200,295,302,292
15900;NM_001103797.2,2200,3,1,1
15901;NA,2200,3,4,1
15902;NM_001103799.2,2200,1137,847,838
15903;NM_001259333.1,2200,1743,1363,1335
15904;NM_078965.3,2200,445,367,362
15905;NM_136811.4,2200,8,18,9
15906;NM_136812.2,2200,0,1,0
15907;NM_136815.2,2200,66,58,53
15908;NM_001273956.1,2200,77,64,58
15909;NM_080247.3,2200,77,64,58
1591;NM_001272447.2,2200,295,302,292
15910;NM_001273958.1,2200,117,91,84
15911;NM_136820.3,2200,155,116,119
15912;NM_001201977.1,2200,62,71,81
15913;NM_165818.2,2200,62,71,81
15914;NM_136826.3,2200,2,1,0
15915;NM_001259334.2,2200,6,5,3
15916;NM_001299382.1,2200,6,5,3
15917;NM_136827.4,2200,122,98,108
15918;NM_001259335.2,2200,103,87,82
15919;NM_001299384.1,2200,103,87,82
1592;NM_001272450.1,2200,1,0,1
15920;NM_001144173.3,2200,1,0,0
15921;NM_001273960.1,2200,0,0,0
15922;NM_136828.3,2200,0,0,0
15923;NM_136829.4,2200,1,0,1
15924;NM_080165.3,2200,0,1,0
15925;NM_001299385.1,2200,0,1,0
15926;NM_165824.3,2200,0,0,0
15927;NM_078970.4,2200,0,0,0
15928;NM_078971.4,2200,0,0,0
15929;NM_080040.5,2200,131,125,132
1593;NM_132306.3,2200,1,0,1
15930;NM_165826.3,2200,107,127,136
15931;NM_136834.2,2200,12,12,15
15932;NM_165827.2,2200,25,26,33
15933;NM_136836.3,2200,1,0,1
15934;NM_001032233.2,2200,2,1,3
15935;NA,2200,1,0,3
15936;NA,2200,1,0,0
15937;NM_165831.3,2200,1,1,4
15938;NM_001370046.1,2200,67,49,46
15939;NM_001370047.1,2200,67,49,46
1594;NM_132307.4,2200,17,15,12
15940;NM_001259337.2,2200,24,21,23
15941;NM_001299388.1,2200,24,21,23
15942;NM_136842.4,2200,24,21,23
15943;NM_165834.3,2200,24,21,23
15944;NM_001144174.3,2200,176,201,168
15945;NM_001299389.1,2200,176,201,168
15946;NM_001273967.1,2200,1829,1658,1754
15947;NM_001273968.1,2200,1829,1658,1754
15948;NM_078974.3,2200,1500,1361,1439
15949;NM_165836.3,2200,839,701,788
1595;NM_132308.2,2200,58,54,50
15950;NM_001273966.2,2200,839,701,788
15951;NM_165839.3,2200,0,0,0
15952;NM_078975.4,2200,3,4,2
15953;NM_165838.3,2200,3,4,2
15954;NR_073870.1,2200,35,30,39
15955;NM_001103804.2,2200,409,353,367
15956;NA,2200,434,379,389
15957;NM_136846.1,2200,30,23,29
15958;NM_136849.2,2200,22,17,29
15959;NM_165845.2,2200,135,126,105
1596;NM_167184.2,2200,0,0,0
15960;NM_136850.4,2200,468,412,423
15961;NM_078978.2,2200,78,76,83
15962;NM_136852.2,2200,540,433,490
15963;NM_001299390.1,2200,540,433,490
15964;NM_001103805.2,2200,6,5,6
15965;NM_001259339.2,2200,13,10,18
15966;NM_136855.1,2200,1,2,2
15967;NM_001169649.2,2200,6,11,3
15968;NM_136857.4,2200,6,11,12
15969;NM_136858.3,2200,12,8,12
1597;NM_132313.2,2200,15,10,14
15970;NM_001103806.2,2200,9,5,7
15971;NM_001259341.2,2200,101,92,104
15972;NM_136862.2,2200,50,58,53
15973;NM_057719.4,2200,129,111,100
15974;NM_001273974.1,2200,129,111,100
15975;NM_001103807.1,2200,70,62,69
15976;NM_001169650.2,2200,2,2,1
15977;NM_001273975.1,2200,2,2,1
15978;NA,2200,1,0,1
15979;NM_136865.3,2200,5,8,9
1598;NM_132314.3,2200,16,13,21
15980;NM_001299393.1,2200,314,272,265
15981;NM_165850.3,2200,193,173,168
15982;NM_058027.5,2200,871,689,650
15983;NR_001718.1,2200,711,552,521
15984;NM_001299392.1,2200,2129,1812,1670
15985;NM_136868.3,2200,70,53,63
15986;NR_124514.1,2200,3,2,2
15987;NM_136870.2,2200,31,22,25
15988;NM_165853.2,2200,31,22,25
15989;NM_001299394.1,2200,22,34,23
1599;NM_001298112.1,2200,16,13,21
15990;NM_136872.3,2200,22,34,23
15991;NM_165856.2,2200,22,34,23
15992;NM_001103810.3,2200,13,7,18
15993;NM_136874.3,2200,88,87,89
15994;NM_165860.3,2200,88,87,89
15995;NR_124517.1,2200,0,0,2
15996;NR_124519.1,2200,4,3,3
15997;NM_001259342.2,2200,639,536,574
15998;NM_136875.4,2200,639,536,574
15999;NM_136876.3,2200,161,125,135
16;NM_166729.2,2200,73,68,69
160;NM_001014702.4,2200,52,60,58
1600;NM_132316.2,2200,0,1,1
16000;NM_001299399.1,2200,190,157,170
16001;NM_080485.6,2200,138,104,114
16002;NM_078982.3,2200,106,92,89
16003;NM_001273980.2,2200,21,19,16
16004;NM_136877.5,2200,21,19,16
16005;NM_001299401.1,2200,0,0,1
16006;NM_001299400.1,2200,0,0,1
16007;NM_001299402.1,2200,0,0,1
16008;NM_136878.3,2200,14,16,22
16009;NM_136879.3,2200,14,16,22
1601;NM_078542.6,2200,2,0,0
16010;NM_136881.3,2200,5,3,21
16011;NM_001273982.1,2200,20,14,18
16012;NM_136884.3,2200,31,27,37
16013;NM_136886.3,2200,78,84,91
16014;NM_136888.3,2200,3,3,4
16015;NM_001169653.2,2200,8,11,11
16016;NM_136890.3,2200,9,12,14
16017;NM_001103811.3,2200,54,54,49
16018;NM_001299403.1,2200,54,54,49
16019;NM_165866.3,2200,5865,5094,5379
1602;NM_080056.6,2200,28,19,22
16020;NM_078983.4,2200,910,811,791
16021;NM_165867.2,2200,892,790,771
16022;NR_124520.1,2200,77,68,80
16023;NM_001299405.1,2200,115,106,109
16024;NM_136895.4,2200,125,109,121
16025;NM_001038852.1,2200,97,95,107
16026;NM_136896.2,2200,97,95,107
16027;NM_001299406.1,2200,51,72,68
16028;NM_136899.4,2200,51,72,68
16029;NM_136901.2,2200,1,3,4
1603;NM_078543.4,2200,69,65,64
16030;NR_124521.2,2200,0,1,0
16031;NR_167788.1,2200,0,1,0
16032;NM_136904.3,2200,0,1,0
16033;NM_136906.2,2200,0,0,5
16034;NM_001259344.2,2200,0,0,3
16035;NM_001259345.2,2200,0,0,3
16036;NM_136907.2,2200,0,0,1
16037;NM_001299407.1,2200,8,11,6
16038;NM_206100.2,2200,8,11,6
16039;NM_206101.2,2200,8,11,6
1604;NM_001298115.1,2200,77,77,70
16040;NM_136909.3,2200,4,10,7
16041;NM_078986.3,2200,596,556,564
16042;NM_001259347.2,2200,596,556,564
16043;NR_073871.1,2200,601,558,566
16044;NM_001299408.1,2200,3000,2663,2753
16045;NM_165870.2,2200,97,95,90
16046;NM_001259348.3,2200,97,95,90
16047;NM_001201980.2,2200,1617,1598,1597
16048;NM_001299410.1,2200,1617,1598,1597
16049;NM_001299409.1,2200,1617,1598,1597
1605;NM_176721.2,2200,249,180,244
16050;NM_001299411.1,2200,1617,1598,1597
16051;NM_001273986.2,2200,20,18,11
16052;NM_001273987.1,2200,18,17,10
16053;NM_001273988.1,2200,18,17,10
16054;NM_136910.3,2200,18,17,10
16055;NM_136913.3,2200,1,5,6
16056;NM_165877.3,2200,1442,1264,1291
16057;NM_165878.2,2200,50,41,50
16058;NM_001299412.1,2200,50,41,50
16059;NM_001363928.1,2200,6,5,3
1606;NM_001298117.1,2200,249,180,244
16060;NM_136915.4,2200,6,5,3
16061;NM_001299413.1,2200,6,5,3
16062;NM_001259349.2,2200,108,89,93
16063;NM_165881.2,2200,108,89,93
16064;NM_136917.4,2200,108,89,93
16065;NM_001169654.2,2200,72,71,90
16066;NM_136918.5,2200,72,71,90
16067;NA,2200,41,35,45
16068;NA,2200,41,35,45
16069;NM_001038853.3,2200,41,35,45
1607;NM_132321.4,2200,249,180,244
16070;NM_136919.3,2200,51,43,52
16071;NM_001169655.2,2200,37,39,39
16072;NM_136921.2,2200,21,18,20
16073;NM_165887.2,2200,10,3,5
16074;NM_165888.4,2200,0,3,2
16075;NM_165889.2,2200,0,0,0
16076;NA,2200,0,0,0
16077;NM_176155.2,2200,0,0,0
16078;NM_001273989.1,2200,0,0,0
16079;NM_165890.3,2200,0,0,0
1608;NM_167187.2,2200,249,180,244
16080;NM_136924.3,2200,0,0,0
16081;NM_001103815.3,2200,3,7,0
16082;NM_136925.3,2200,11,17,9
16083;NM_136927.3,2200,2,1,2
16084;NM_001299414.1,2200,11,8,9
16085;NM_001299417.1,2200,1,2,0
16086;NM_001169656.2,2200,1,5,0
16087;NM_001299415.1,2200,1,5,0
16088;NM_001299416.1,2200,1,5,0
16089;NM_136928.5,2200,1,5,0
1609;NM_001298118.1,2200,249,180,244
16090;NM_165892.4,2200,1,5,0
16091;NM_078987.3,2200,0,0,0
16092;NM_001014521.2,2200,0,0,0
16093;NM_165895.4,2200,0,0,0
16094;NM_136930.4,2200,150,129,123
16095;NM_136931.2,2200,1046,943,922
16096;NM_001299418.1,2200,1046,943,922
16097;NM_136932.2,2200,101,100,75
16098;NM_165897.4,2200,366,375,341
16099;NM_001032234.2,2200,266,266,260
161;NM_001038719.2,2200,25,10,7
1610;NM_001298116.1,2200,670,540,638
16100;NM_001032235.1,2200,21,16,17
16101;NM_136933.2,2200,2,2,2
16102;NM_136934.3,2200,6,2,2
16103;NM_136936.5,2200,0,0,1
16104;NM_001201982.2,2200,15,13,22
16105;NM_136937.3,2200,232,214,222
16106;NM_001299419.1,2200,233,219,227
16107;NM_001259350.1,2200,56,45,43
16108;NM_165902.4,2200,200,166,131
16109;NM_001103817.2,2200,146,115,106
1611;NM_132322.4,2200,762,638,739
16110;NM_001259351.2,2200,146,115,106
16111;NM_001032236.3,2200,146,115,106
16112;NM_001032237.3,2200,146,115,106
16113;NM_078988.4,2200,146,115,106
16114;NM_165904.3,2200,146,115,106
16115;NM_165905.4,2200,146,115,106
16116;NM_078989.3,2200,361,310,336
16117;NM_136942.3,2200,7,4,3
16118;NM_136943.2,2200,70,54,71
16119;NM_165907.4,2200,49,45,47
1612;NM_001298119.1,2200,762,638,739
16120;NM_136945.4,2200,49,45,47
16121;NM_136948.3,2200,13,11,7
16122;NM_136949.2,2200,23,14,31
16123;NM_136951.3,2200,278,248,248
16124;NM_001043072.2,2200,45,44,50
16125;NM_001299424.1,2200,17,7,15
16126;NM_078992.3,2200,17,7,15
16127;NM_165913.2,2200,17,7,15
16128;NM_001032238.1,2200,8,3,3
16129;NM_165914.3,2200,135,106,110
1613;NA,2200,24,14,24
16130;NM_136952.3,2200,3,3,4
16131;NM_057404.4,2200,32,29,40
16132;NM_136954.4,2200,13,21,14
16133;NR_037739.2,2200,136,141,139
16134;NR_037740.2,2200,136,141,139
16135;NR_124526.1,2200,192,200,202
16136;NM_001273990.1,2200,104,94,86
16137;NM_001273991.1,2200,104,94,86
16138;NM_078993.3,2200,104,94,86
16139;NM_165920.3,2200,897,829,829
1614;NM_132329.4,2200,43,53,39
16140;NM_001299427.1,2200,897,829,829
16141;NM_001299428.1,2200,897,829,829
16142;NM_165919.2,2200,897,829,829
16143;NM_165923.2,2200,897,829,829
16144;NM_165921.2,2200,897,829,829
16145;NM_165925.3,2200,897,829,829
16146;NM_165924.2,2200,995,868,870
16147;NM_165922.2,2200,1002,870,873
16148;NM_001043073.3,2200,338,328,312
16149;NM_001201985.1,2200,325,311,295
1615;NM_001298120.1,2200,43,53,39
16150;NM_001043074.2,2200,532,414,465
16151;NM_001032240.2,2200,39,41,31
16152;NM_136958.5,2200,24,28,25
16153;NM_078995.2,2200,122,88,85
16154;NM_165930.2,2200,122,88,85
16155;NM_165931.2,2200,122,88,85
16156;NM_136962.3,2200,115,92,102
16157;NM_165933.2,2200,115,92,102
16158;NM_136963.4,2200,145,131,141
16159;NM_001273994.1,2200,27,25,25
1616;NR_047790.1,2200,34,32,32
16160;NM_136967.2,2200,24,19,19
16161;NM_165944.2,2200,24,19,19
16162;NM_001273995.1,2200,22,18,23
16163;NM_001103821.2,2200,1,2,0
16164;NM_136970.3,2200,1,2,0
16165;NM_001201986.2,2200,11,9,20
16166;NM_001273996.2,2200,11,9,20
16167;NM_136972.4,2200,11,9,20
16168;NM_136974.3,2200,140,122,116
16169;NM_165949.2,2200,648,564,593
1617;NM_001103449.2,2200,40,24,35
16170;NM_001299433.1,2200,661,574,605
16171;NM_136975.3,2200,554,464,430
16172;NR_124528.1,2200,0,0,0
16173;NM_057362.3,2200,17,17,7
16174;NM_165951.2,2200,17,17,7
16175;NM_144127.2,2200,0,0,0
16176;NM_078997.3,2200,102,93,91
16177;NR_124531.1,2200,3,4,9
16178;NR_124532.1,2200,42,40,28
16179;NR_124533.1,2200,45,43,29
1618;NM_078544.3,2200,40,24,35
16180;NR_124534.1,2200,45,43,29
16181;NM_165954.3,2200,159,158,142
16182;NM_057505.5,2200,159,158,142
16183;NR_048098.1,2200,745,631,678
16184;NR_073873.1,2200,745,631,678
16185;NR_048099.2,2200,50,35,35
16186;NM_001274002.2,2200,82,70,76
16187;NM_057261.4,2200,478,378,439
16188;NM_001274001.1,2200,430,321,373
16189;NM_078999.4,2200,53,74,68
1619;NR_123843.1,2200,0,1,0
16190;NR_133115.1,2200,4,6,8
16191;NR_156786.1,2200,0,0,0
16192;NR_156787.1,2200,0,0,0
16193;NR_156788.1,2200,0,0,0
16194;NR_156789.1,2200,0,0,0
16195;NR_156790.1,2200,0,0,0
16196;NR_124536.1,2200,0,0,0
16197;NM_001038854.2,2200,115,106,115
16198;NM_165961.2,2200,115,106,115
16199;NM_143770.3,2200,240,239,248
162;NM_001038718.2,2200,26,11,8
1620;NM_001272452.1,2200,124,80,105
16200;NM_001169660.1,2200,1560,1579,1640
16201;NM_136981.3,2200,1560,1579,1640
16202;NM_001274003.1,2200,959,954,1048
16203;NM_136982.3,2200,6,2,2
16204;NM_136985.3,2200,159,142,158
16205;NM_176160.2,2200,159,142,158
16206;NM_001299438.1,2200,2,4,2
16207;NM_136987.4,2200,1,1,2
16208;NR_124537.1,2200,0,0,0
16209;NM_001032243.1,2200,0,1,0
1621;NM_144347.3,2200,124,80,105
16210;NM_001274004.1,2200,15,14,18
16211;NM_001169663.3,2200,15,14,18
16212;NM_079002.3,2200,25,22,26
16213;NM_001299443.1,2200,0,0,0
16214;NM_001299444.1,2200,3,4,7
16215;NM_136992.2,2200,4,8,2
16216;NM_001299445.1,2200,9,10,8
16217;NM_001299446.1,2200,9,10,8
16218;NM_001169664.2,2200,4,4,5
16219;NM_206105.4,2200,4,4,5
1622;NM_132334.4,2200,152,186,176
16220;NM_001103826.2,2200,544,512,533
16221;NM_001103827.2,2200,544,512,533
16222;NM_057907.4,2200,421,393,398
16223;NM_165967.4,2200,91,87,77
16224;NM_165968.4,2200,91,87,77
16225;NM_136998.2,2200,84,78,80
16226;NM_176162.3,2200,219,207,203
16227;NM_176163.3,2200,687,507,512
16228;NM_001274017.1,2200,78,84,88
16229;NM_165970.2,2200,78,84,88
1623;NM_001038749.1,2200,72,76,54
16230;NM_080099.3,2200,82,90,94
16231;NM_137001.4,2200,2,6,5
16232;NM_206106.3,2200,2,6,5
16233;NM_137002.4,2200,96,95,101
16234;NM_144126.2,2200,116,82,86
16235;NM_057691.4,2200,241,188,183
16236;NM_001274020.1,2200,130,103,92
16237;NM_165974.3,2200,12,13,6
16238;NM_137007.4,2200,178,180,191
16239;NM_137009.3,2200,191,130,144
1624;NM_001038750.2,2200,1,3,2
16240;NM_137011.3,2200,216,187,176
16241;NM_057295.4,2200,70,77,68
16242;NM_001014522.2,2200,70,77,68
16243;NM_165976.2,2200,468,453,396
16244;NM_137014.3,2200,468,453,396
16245;NM_001299455.1,2200,468,453,396
16246;NM_137015.3,2200,2115,2062,1829
16247;NM_001103831.3,2200,187,178,183
16248;NM_001144176.2,2200,187,178,183
16249;NM_165978.2,2200,47,53,51
1625;NM_001298128.1,2200,1,3,2
16250;NM_137016.4,2200,47,53,51
16251;NM_165977.3,2200,47,53,51
16252;NM_137017.3,2200,47,53,51
16253;NM_001299456.1,2200,0,1,0
16254;NM_137021.3,2200,0,1,0
16255;NM_079005.4,2200,73,23,30
16256;NM_165982.3,2200,13,6,1
16257;NM_165981.3,2200,13,6,1
16258;NM_206107.2,2200,3,2,1
16259;NM_206108.2,2200,3,2,1
1626;NM_132340.4,2200,1053,867,843
16260;NA,2200,28,35,27
16261;NA,2200,24,32,26
16262;NA,2200,12,15,14
16263;NA,2200,1,4,8
16264;NA,2200,7,7,15
16265;NM_165988.2,2200,7,6,13
16266;NM_137030.3,2200,17,8,10
16267;NA,2200,56,61,58
16268;NM_001259368.2,2200,77,82,75
16269;NM_001259369.2,2200,77,82,75
1627;NM_001298130.1,2200,1053,867,843
16270;NM_137031.3,2200,77,82,75
16271;NM_001259370.1,2200,7,5,9
16272;NM_079006.4,2200,64,57,44
16273;NM_001299458.1,2200,3,3,3
16274;NM_001299459.1,2200,3,3,3
16275;NM_001169671.2,2200,94,79,79
16276;NM_137034.4,2200,111,95,98
16277;NM_137035.2,2200,8,12,12
16278;NM_001169673.2,2200,49,40,48
16279;NM_080013.4,2200,49,40,48
1628;NR_123845.1,2200,4,7,3
16280;NM_001169672.1,2200,396,355,365
16281;NM_137036.3,2200,1100,1082,1049
16282;NM_166000.2,2200,169,167,181
16283;NM_137039.2,2200,17,15,16
16284;NM_137042.4,2200,72,48,46
16285;NM_137043.4,2200,169,124,143
16286;NM_137044.1,2200,14,8,13
16287;NM_001259372.1,2200,14,8,13
16288;NR_124543.1,2200,267,227,211
16289;NR_124544.1,2200,7,7,7
1629;NM_001272455.2,2200,3,3,3
16290;NM_137047.3,2200,351,320,336
16291;NM_137048.2,2200,105,108,86
16292;NM_001299462.1,2200,11,6,17
16293;NM_079007.4,2200,11,6,17
16294;NM_001299463.1,2200,7,8,9
16295;NM_137051.2,2200,7,8,9
16296;NM_137052.2,2200,18,15,14
16297;NM_137054.2,2200,2,1,0
16298;NM_137055.3,2200,1,1,4
16299;NR_073875.1,2200,0,0,0
163;NM_001258508.2,2200,26,11,8
1630;NM_080109.4,2200,265,256,212
16300;NR_073876.1,2200,0,0,0
16301;NM_137057.3,2200,11,19,19
16302;NM_001259375.2,2200,62,51,64
16303;NM_137058.4,2200,62,51,64
16304;NM_001259374.2,2200,109,103,121
16305;NM_137059.3,2200,241,239,246
16306;NM_137060.3,2200,385,361,345
16307;NM_166011.3,2200,385,361,345
16308;NM_001299464.1,2200,385,361,345
16309;NM_166012.3,2200,393,366,362
1631;NM_167194.3,2200,265,256,212
16310;NM_176169.2,2200,393,366,362
16311;NM_001299465.1,2200,144,146,158
16312;NM_137062.3,2200,1,2,3
16313;NM_137063.3,2200,168,144,164
16314;NM_137065.3,2200,462,359,398
16315;NM_166013.2,2200,0,1,1
16316;NR_124547.1,2200,457,332,355
16317;NM_137069.4,2200,3,6,3
16318;NM_001032245.2,2200,269,223,235
16319;NM_137071.5,2200,269,223,235
1632;NR_123847.1,2200,3,4,3
16320;NM_001032247.2,2200,430,436,370
16321;NM_166022.2,2200,430,436,370
16322;NM_001032246.2,2200,474,471,402
16323;NM_001032248.2,2200,474,471,402
16324;NM_166026.3,2200,1515,1206,1369
16325;NM_079011.3,2200,1276,1006,1153
16326;NM_001201993.2,2200,143,116,143
16327;NM_001201992.1,2200,248,209,222
16328;NM_166027.3,2200,248,209,222
16329;NM_057935.5,2200,5220,4180,4535
1633;NM_132343.4,2200,26,24,21
16330;NM_001274031.2,2200,7,8,7
16331;NM_137078.4,2200,17,19,22
16332;NM_080376.2,2200,155,132,149
16333;NM_001299472.1,2200,12,3,7
16334;NM_166030.2,2200,12,3,7
16335;NM_137079.2,2200,11,19,11
16336;NM_206109.2,2200,40,28,34
16337;NM_001144193.3,2200,71,81,78
16338;NM_001259387.1,2200,89,96,91
16339;NM_137082.3,2200,89,96,91
1634;NM_132346.3,2200,152,172,162
16340;NM_137084.3,2200,119,90,119
16341;NM_137085.4,2200,75,74,79
16342;NM_137087.3,2200,68,61,65
16343;NM_001299477.1,2200,68,61,65
16344;NM_137089.4,2200,565,548,509
16345;NM_137090.2,2200,88,96,103
16346;NM_001274037.1,2200,88,98,104
16347;NM_137091.4,2200,56,50,34
16348;NM_166033.3,2200,56,50,34
16349;NM_137092.4,2200,139,145,164
1635;NM_001201643.2,2200,152,172,162
16350;NM_001201999.2,2200,139,145,164
16351;NM_001201997.2,2200,154,184,179
16352;NM_001201998.2,2200,128,168,157
16353;NM_001144194.2,2200,457,398,368
16354;NM_001299479.1,2200,457,398,368
16355;NM_001299480.1,2200,457,398,368
16356;NM_079014.3,2200,457,398,368
16357;NM_166034.2,2200,457,398,368
16358;NM_166035.2,2200,457,398,368
16359;NM_166036.2,2200,457,398,368
1636;NM_001272456.1,2200,9,4,9
16360;NM_001103834.4,2200,457,398,368
16361;NM_001103835.2,2200,457,398,368
16362;NM_001103836.4,2200,457,398,368
16363;NM_001316419.1,2200,457,398,368
16364;NM_137093.5,2200,17,23,19
16365;NM_137096.3,2200,47,35,33
16366;NM_166038.2,2200,47,35,33
16367;NM_166039.2,2200,47,35,33
16368;NM_137099.3,2200,155,134,149
16369;NM_137100.3,2200,107,94,110
1637;NM_132347.2,2200,7,8,5
16370;NM_079016.3,2200,33,32,38
16371;NM_137101.4,2200,461,419,458
16372;NM_137102.4,2200,170,162,139
16373;NM_137104.3,2200,93,74,75
16374;NM_001299487.1,2200,113,82,88
16375;NM_001144197.3,2200,76,75,76
16376;NM_001038856.4,2200,76,75,76
16377;NM_001144195.3,2200,76,75,76
16378;NM_001144196.3,2200,76,75,76
16379;NM_001038858.4,2200,76,75,76
1638;NR_123848.1,2200,10,9,5
16380;NM_001038859.4,2200,76,75,76
16381;NM_001259388.2,2200,488,484,507
16382;NM_001259390.2,2200,488,484,507
16383;NM_001259389.1,2200,116,135,140
16384;NM_001259391.2,2200,61,85,79
16385;NM_001038857.3,2200,204,197,197
16386;NM_001103837.2,2200,6,4,6
16387;NM_001299488.1,2200,6,4,6
16388;NM_166047.2,2200,42,34,29
16389;NM_137108.3,2200,30,11,17
1639;NM_078545.3,2200,0,1,0
16390;NM_137109.3,2200,279,235,253
16391;NM_137112.2,2200,268,237,212
16392;NM_001259392.2,2200,63,60,72
16393;NM_137113.4,2200,63,60,72
16394;NM_166048.1,2200,68,62,75
16395;NM_166049.1,2200,68,62,75
